kew_id,family,genus,species,infraspecies,taxon_name,authors,rank,taxonomic_status,accepted_kew_id,accepted_name,accepted_authors,parent_kew_id,parent_name,parent_authors,reviewed,publication,original_name_id
60738-1,Amaranthaceae,Iresine,cassiniiformis,,Iresine cassiniiformis,S.Schauer,SPECIES,Accepted,,,,327328-2,Iresine,P.Browne,In review,Linnaea 19: 709 (1847),
77192383-1,Amaranthaceae,Iresine,chrysotricha,,Iresine chrysotricha,"(Suess.) Borsch, Flores Olv. & Kai Müll.",SPECIES,Accepted,,,,327328-2,Iresine,P.Browne,In review,Taxon 67: 965 (2018),60713-1
77192384-1,Amaranthaceae,Iresine,cubensis,,Iresine cubensis,"Borsch, Flores Olv. & Kai Müll.",SPECIES,Accepted,,,,327328-2,Iresine,P.Browne,In review,Taxon 67: 965 (2018),61686-1
129900-2,Amaranthaceae,Iresine,diffusa,,Iresine diffusa,Humb. & Bonpl. ex Willd.,SPECIES,Accepted,,,,327328-2,Iresine,P.Browne,In review,"Sp. Pl., ed. 4, 4: 765 (1806)",
129902-2,Amaranthaceae,Iresine,discolor,,Iresine discolor,Greenm.,SPECIES,Accepted,,,,327328-2,Iresine,P.Browne,In review,Proc. Amer. Acad. Arts 33: 477 (1898),
129903-2,Amaranthaceae,Iresine,domingensis,,Iresine domingensis,Urb.,SPECIES,Accepted,,,,327328-2,Iresine,P.Browne,In review,Symb. Antill. 5: 337 (1907),
60761-1,Amaranthaceae,Iresine,flavescens,,Iresine flavescens,Humb. & Bonpl. ex Willd.,SPECIES,Accepted,,,,327328-2,Iresine,P.Browne,In review,"Sp. Pl., ed. 4, 4: 766 (1806)",
129909-2,Amaranthaceae,Iresine,flavopilosa,,Iresine flavopilosa,Suess.,SPECIES,Accepted,,,,327328-2,Iresine,P.Browne,In review,Mitt. Bot. Staatssamml. München 4: 107 (1952),
129917-2,Amaranthaceae,Iresine,hartmanii,,Iresine hartmanii,Uline,SPECIES,Accepted,,,,327328-2,Iresine,P.Browne,In review,"Publ. Field Columb. Mus., Bot. Ser. 1: 422 (1899)",
129923-2,Amaranthaceae,Iresine,hebanthoides,,Iresine hebanthoides,Suess.,SPECIES,Accepted,,,,327328-2,Iresine,P.Browne,In review,Repert. Spec. Nov. Regni Veg. 42: 58 (1937),
129926-2,Amaranthaceae,Iresine,heterophylla,,Iresine heterophylla,Standl.,SPECIES,Accepted,,,,327328-2,Iresine,P.Browne,In review,Contr. U.S. Natl. Herb. 18: 95 (1916),
60784-1,Amaranthaceae,Iresine,interrupta,,Iresine interrupta,Benth.,SPECIES,Accepted,,,,327328-2,Iresine,P.Browne,In review,Bot. Voy. Sulphur: 156 (1846),
129928-2,Amaranthaceae,Iresine,jaliscana,,Iresine jaliscana,Uline & W.L.Bray,SPECIES,Accepted,,,,327328-2,Iresine,P.Browne,In review,Bot. Gaz. 21: 351 (1896),
60789-1,Amaranthaceae,Iresine,latifolia,,Iresine latifolia,(M.Martens & Galeotti) Benth. & Hook.f.,SPECIES,Accepted,,,,327328-2,Iresine,P.Browne,In review,Gen. Pl. 3: 42 (1880),60504-1
129931-2,Amaranthaceae,Iresine,laurifolia,,Iresine laurifolia,Suess.,SPECIES,Accepted,,,,327328-2,Iresine,P.Browne,In review,Repert. Spec. Nov. Regni Veg. 35: 321 (1934),
278862-2,Amaranthaceae,Iresine,leptoclada,,Iresine leptoclada,(Hook.f.) Henrickson & S.D.Sundb.,SPECIES,Accepted,,,,327328-2,Iresine,P.Browne,In review,Aliso 11: 360 (1986),79968-2
129939-2,Amaranthaceae,Iresine,nigra,,Iresine nigra,Uline & W.L.Bray,SPECIES,Accepted,,,,327328-2,Iresine,P.Browne,In review,Bot. Gaz. 21: 350 (1896),
129941-2,Amaranthaceae,Iresine,orientalis,,Iresine orientalis,G.L.Nesom,SPECIES,Accepted,,,,327328-2,Iresine,P.Browne,In review,Sida 9: 327 (1982),
129943-2,Amaranthaceae,Iresine,palmeri,,Iresine palmeri,(S.Watson) Standl.,SPECIES,Accepted,,,,327328-2,Iresine,P.Browne,In review,J. Washington Acad. Sci. 5: 395 (1915),118165-2
278863-2,Amaranthaceae,Iresine,pedicellata,,Iresine pedicellata,Eliasson,SPECIES,Accepted,,,,327328-2,Iresine,P.Browne,In review,Fl. Ecuador 28(44): 116 (1987),
129954-2,Amaranthaceae,Iresine,pringlei,,Iresine pringlei,S.Watson,SPECIES,Accepted,,,,327328-2,Iresine,P.Browne,In review,Proc. Amer. Acad. Arts 25: 161 (1890),
129956-2,Amaranthaceae,Iresine,rhizomatosa,,Iresine rhizomatosa,Standl.,SPECIES,Accepted,,,,327328-2,Iresine,P.Browne,In review,Proc. Biol. Soc. Washington 28: 172 (1915),
129957-2,Amaranthaceae,Iresine,rotundifolia,,Iresine rotundifolia,Standl.,SPECIES,Accepted,,,,327328-2,Iresine,P.Browne,In review,Contr. U.S. Natl. Herb. 18: 96 (1916),
77132576-1,Amaranthaceae,Iresine,rzedowskii,,Iresine rzedowskii,"Zumaya, Flores Olv. & Borsch",SPECIES,Accepted,,,,327328-2,Iresine,P.Browne,In review,Syst. Bot. 38: 435 (2013),
129959-2,Amaranthaceae,Iresine,schaffneri,,Iresine schaffneri,S.Watson,SPECIES,Accepted,,,,327328-2,Iresine,P.Browne,In review,Proc. Amer. Acad. Arts 21: 437 (1886),
77155397-1,Amaranthaceae,Iresine,sousae,,Iresine sousae,"Zumaya, Borsch & Flores Olv.",SPECIES,Accepted,,,,327328-2,Iresine,P.Browne,In review,Willdenowia 46: 169 (2016),
129962-2,Amaranthaceae,Iresine,stricta,,Iresine stricta,Standl.,SPECIES,Accepted,,,,327328-2,Iresine,P.Browne,In review,Contr. U.S. Natl. Herb. 18: 97 (1916),
77132577-1,Amaranthaceae,Iresine,valdesii,,Iresine valdesii,"Zumaya, Flores Olv. & Borsch",SPECIES,Accepted,,,,327328-2,Iresine,P.Browne,In review,Syst. Bot. 38: 438 (2013),
165908-1,Amaranthaceae,Kalidium,caspicum,,Kalidium caspicum,(L.) Ung.-Sternb.,SPECIES,Accepted,,,,6900-1,Kalidium,Moq.,In review,Atti Congr. Int. Bot. Firenze 1874: 317 (1876),166501-1
165910-1,Amaranthaceae,Kalidium,cuspidatum,,Kalidium cuspidatum,(Ung.-Sternb.) Grubov,SPECIES,Accepted,,,,6900-1,Kalidium,Moq.,In review,Bot. Mater. Gerb. Bot. Inst. Komarova Akad. Nauk S.S.S.R. 19: 103 (1959),
165911-1,Amaranthaceae,Kalidium,foliatum,,Kalidium foliatum,(Pall.) Moq.,SPECIES,Accepted,,,,6900-1,Kalidium,Moq.,In review,"A.P.de Candolle, Prodr. 13(2): 147 (1849)",166525-1
165912-1,Amaranthaceae,Kalidium,gracile,,Kalidium gracile,Fenzl,SPECIES,Accepted,,,,6900-1,Kalidium,Moq.,In review,"C.F.von Ledebour, Fl. Ross. 3: 769 (1851)",
165914-1,Amaranthaceae,Kalidium,schrenkianum,,Kalidium schrenkianum,Bunge ex Ung.-Sternb.,SPECIES,Accepted,,,,6900-1,Kalidium,Moq.,In review,Vers. Syst. Salicorn.: 95 (1866),
963380-1,Amaranthaceae,Kalidium,sinicum,,Kalidium sinicum,(A.J.Li) H.C.Fu & Z.Y.Chu,SPECIES,Accepted,,,,6900-1,Kalidium,Moq.,In review,"Fl. Intramongolica, ed. 2, 2: 259 (1990 publ. 1991)",876127-1
77074631-1,Amaranthaceae,Kalidium,wagenitzii,,Kalidium wagenitzii,(Aellen) Freitag & G.Kadereit,SPECIES,Accepted,,,,6900-1,Kalidium,Moq.,In review,Taxon 55: 637 (2006),165906-1
77089198-1,Amaranthaceae,Kaviria,aucheri,,Kaviria aucheri,(Moq.) Akhani,SPECIES,Accepted,,,,77089197-1,Kaviria,Akhani & Roalson,In review,Int. J. Pl. Sci. 168: 948 (2007),166191-1
77146221-1,Amaranthaceae,Kaviria,azaurena,,Kaviria azaurena,(Mouterde) Sukhor.,SPECIES,Accepted,,,,77089197-1,Kaviria,Akhani & Roalson,In review,Karpologiya Chenopodiaceae: 348 (2014),166683-1
77089201-1,Amaranthaceae,Kaviria,gossypina,,Kaviria gossypina,(Bunge ex Boiss.) Akhani,SPECIES,Accepted,,,,77089197-1,Kaviria,Akhani & Roalson,In review,Int. J. Pl. Sci. 168: 948 (2007),166841-1
77089233-1,Amaranthaceae,Kaviria,lachnantha,,Kaviria lachnantha,(Botsch.) Akhani,SPECIES,Accepted,,,,77089197-1,Kaviria,Akhani & Roalson,In review,Int. J. Pl. Sci. 168: 948 (2007),77089232-1
77089202-1,Amaranthaceae,Kaviria,pycnophylla,,Kaviria pycnophylla,(Brenan) Akhani,SPECIES,Accepted,,,,77089197-1,Kaviria,Akhani & Roalson,In review,Int. J. Pl. Sci. 168: 948 (2007),167021-1
77089203-1,Amaranthaceae,Kaviria,rubescens,,Kaviria rubescens,(Franch.) Akhani,SPECIES,Accepted,,,,77089197-1,Kaviria,Akhani & Roalson,In review,Int. J. Pl. Sci. 168: 948 (2007),167038-1
77089204-1,Amaranthaceae,Kaviria,tomentosa,,Kaviria tomentosa,(Moq.) Akhani,SPECIES,Accepted,,,,77089197-1,Kaviria,Akhani & Roalson,In review,Int. J. Pl. Sci. 168: 948 (2007),165716-1
77089234-1,Amaranthaceae,Kaviria,vvedenskyi,,Kaviria vvedenskyi,(Iljin & Popov) Akhani,SPECIES,Accepted,,,,77089197-1,Kaviria,Akhani & Roalson,In review,Int. J. Pl. Sci. 168: 948 (2007),167157-1
77089205-1,Amaranthaceae,Kaviria,zehzadii,,Kaviria zehzadii,(Akhani) Akhani,SPECIES,Accepted,,,,77089197-1,Kaviria,Akhani & Roalson,In review,Int. J. Pl. Sci. 168: 949 (2007),987179-1
166043-1,Amaranthaceae,Krascheninnikovia,ceratoides,,Krascheninnikovia ceratoides,(L.) Gueldenst.,SPECIES,Accepted,,,,30229361-2,Krascheninnikovia,Gueldenst.,In review,Novi Comment. Acad. Sci. Imp. Petrop. 16: 555 (1772),164271-1
984560-1,Amaranthaceae,Krascheninnikovia,fruticulosa,,Krascheninnikovia fruticulosa,(Pazij) Czerep.,SPECIES,Accepted,,,,30229361-2,Krascheninnikovia,Gueldenst.,In review,Vasc. Pl. Russia & Adj. States: 186 (1995),978285-1
133914-2,Amaranthaceae,Krascheninnikovia,lanata,,Krascheninnikovia lanata,(Pursh) A.Meeuse & A.Smit,SPECIES,Accepted,,,,30229361-2,Krascheninnikovia,Gueldenst.,In review,Taxon 20: 644 (1971),81284-2
962794-1,Amaranthaceae,Lagenantha,cycloptera,,Lagenantha cycloptera,(Stapf) M.G.Gilbert & Friis,SPECIES,Accepted,,,,6908-1,Lagenantha,Chiov.,In review,Nordic J. Bot. 11: 315 (1991),166751-1
962795-1,Amaranthaceae,Lagenantha,gillettii,,Lagenantha gillettii,(Botsch.) M.G.Gilbert & Friis,SPECIES,Accepted,,,,6908-1,Lagenantha,Chiov.,In review,Nordic J. Bot. 11: 315 (1991),165635-1
60859-1,Amaranthaceae,Lagrezia,ambrensis,,Lagrezia ambrensis,Cavaco,SPECIES,Accepted,,,,1225-1,Lagrezia,Moq.,In review,"Bull. Mus. Natl. Hist. Nat., sér. 2, 24: 487 (1952)",
60861-1,Amaranthaceae,Lagrezia,boivinii,,Lagrezia boivinii,(Hook.f.) Schinz,SPECIES,Accepted,,,,1225-1,Lagrezia,Moq.,In review,"H.G.A.Engler, Nat. Pflanzenfam. ed. 2, 16c: 35 (1934)",59836-1
60862-1,Amaranthaceae,Lagrezia,comorensis,,Lagrezia comorensis,Cavaco,SPECIES,Accepted,,,,1225-1,Lagrezia,Moq.,In review,"Bull. Mus. Natl. Hist. Nat., sér. 2, 24: 486 (1952)",
60863-1,Amaranthaceae,Lagrezia,decaryana,,Lagrezia decaryana,Cavaco,SPECIES,Accepted,,,,1225-1,Lagrezia,Moq.,In review,"Bull. Mus. Natl. Hist. Nat., sér. 2, 24: 485 (1952)",
60864-1,Amaranthaceae,Lagrezia,humbertii,,Lagrezia humbertii,Cavaco,SPECIES,Accepted,,,,1225-1,Lagrezia,Moq.,In review,"Bull. Mus. Natl. Hist. Nat., sér. 2, 24: 486 (1952)",
60865-1,Amaranthaceae,Lagrezia,linearifolia,,Lagrezia linearifolia,Cavaco,SPECIES,Accepted,,,,1225-1,Lagrezia,Moq.,In review,"Bull. Mus. Natl. Hist. Nat., sér. 2, 24: 486 (1952)",
60866-1,Amaranthaceae,Lagrezia,madagascariensis,,Lagrezia madagascariensis,(Poir.) Moq.,SPECIES,Accepted,,,,1225-1,Lagrezia,Moq.,In review,"A.P.de Candolle, Prodr. 13(2): 252 (1849)",59910-1
60867-1,Amaranthaceae,Lagrezia,micrantha,,Lagrezia micrantha,(Baker) Schinz,SPECIES,Accepted,,,,1225-1,Lagrezia,Moq.,In review,"H.G.A.Engler, Nat. Pflanzenfam. ed. 2, 16c: 35 (1934)",59916-1
60868-1,Amaranthaceae,Lagrezia,minutiflora,,Lagrezia minutiflora,Schinz,SPECIES,Accepted,,,,1225-1,Lagrezia,Moq.,In review,Vierteljahrsschr. Naturf. Ges. Zürich 76: 138 (1931),
134948-2,Amaranthaceae,Lagrezia,monosperma,,Lagrezia monosperma,(Rose) Standl.,SPECIES,Accepted,,,,1225-1,Lagrezia,Moq.,In review,J. Washington Acad. Sci. 5: 393 (1915),51139-2
